x(m),y(m)
0.257005,0.1906875
0.26577500000000004,0.1906875
0.239465,0.19916249999999996
0.248235,0.19916249999999996
0.257005,0.19916249999999996
0.26577500000000004,0.19916249999999996
0.239465,0.20763749999999997
0.248235,0.20763749999999997
0.257005,0.20763749999999997
0.26577500000000004,0.20763749999999997
0.239465,0.21611249999999996
0.248235,0.21611249999999996
0.257005,0.21611249999999996
0.26577500000000004,0.21611249999999996
0.239465,0.22458749999999997
0.248235,0.22458749999999997
0.257005,0.22458749999999997
0.26577500000000004,0.22458749999999997
0.239465,0.2330625
0.248235,0.2330625
0.257005,0.2330625
0.26577500000000004,0.2330625
