x(m),y(m)
0.221925,0.08051249999999999
0.230695,0.08051249999999999
0.204385,0.08898750000000001
0.21315500000000004,0.08898750000000001
0.221925,0.08898750000000001
0.230695,0.08898750000000001
0.204385,0.09746249999999998
0.21315500000000004,0.09746249999999998
0.221925,0.09746249999999998
0.230695,0.09746249999999998
0.204385,0.1059375
0.21315500000000004,0.1059375
0.221925,0.1059375
0.230695,0.1059375
0.204385,0.11441249999999997
0.21315500000000004,0.11441249999999997
0.221925,0.11441249999999997
0.230695,0.11441249999999997
0.204385,0.12288749999999998
0.21315500000000004,0.12288749999999998
0.221925,0.12288749999999998
0.230695,0.12288749999999998
0.204385,0.13136250000000002
0.21315500000000004,0.13136250000000002
0.221925,0.13136250000000002
0.230695,0.13136250000000002
0.204385,0.13983749999999998
0.21315500000000004,0.13983749999999998
0.221925,0.13983749999999998
0.230695,0.13983749999999998
0.204385,0.1483125
0.21315500000000004,0.1483125
0.221925,0.1483125
0.230695,0.1483125
0.204385,0.15678749999999997
0.21315500000000004,0.15678749999999997
0.221925,0.15678749999999997
0.230695,0.15678749999999997
0.204385,0.16526249999999998
0.21315500000000004,0.16526249999999998
0.221925,0.16526249999999998
0.230695,0.16526249999999998
0.204385,0.17373749999999996
0.21315500000000004,0.17373749999999996
0.221925,0.17373749999999996
0.230695,0.17373749999999996
0.204385,0.18221249999999997
0.21315500000000004,0.18221249999999997
0.221925,0.18221249999999997
0.230695,0.18221249999999997
0.204385,0.1906875
0.21315500000000004,0.1906875
0.221925,0.1906875
0.230695,0.1906875
0.204385,0.19916249999999996
0.21315500000000004,0.19916249999999996
0.221925,0.19916249999999996
0.230695,0.19916249999999996
0.204385,0.20763749999999997
0.21315500000000004,0.20763749999999997
0.221925,0.20763749999999997
0.230695,0.20763749999999997
0.204385,0.21611249999999996
0.21315500000000004,0.21611249999999996
0.221925,0.21611249999999996
0.230695,0.21611249999999996
0.204385,0.22458749999999997
0.21315500000000004,0.22458749999999997
0.221925,0.22458749999999997
0.230695,0.22458749999999997
0.204385,0.2330625
0.21315500000000004,0.2330625
0.221925,0.2330625
0.230695,0.2330625
